date,Kidnapping/Abduction,"Sex Offenses, Forcible",Robbery,Assault Offenses,Arson,Extortion/Blackmail,Burglary/Breaking & Entering,Larceny/Theft Offenses,Motor Vehicle Theft,Counterfeiting/Forgery,Fraud Offenses,Embezzlement,Stolen Property Offenses,Destruction/Damage/Vandalism of Property,Drug/Narcotic Offenses,"Sex Offenses, Nonforcible",Pornography/Obscene Material,Gambling Offenses,Prostitution Offenses,Bribery,Weapon Law Violations,Human Trafficking or Kidnapping/Abduction,Animal Cruelty,Homicide Offenses,Bad Checks,Curfew/Loitering/Vagrancy Violations,Disorderly Conduct,Driving Under the Influence,Drunkenness,"Family Offenses, Nonviolent",Liquor Law Violations,Peeping Tom,Runaway,Trespass of Real Property,All Other Offenses,Offense Count,week,month,year,mon_year,season,is_holiday,is_weekend,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
2010-12-19,0,0,20,60,0,0,60,180,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,355,Sunday,12,2010,Dec-2010,Winter,0,1,60.3,43.8,52.0,60.3,39.5,50.7,41.1,67.0,0.0,0,0.0,none,0.0,0.0,19.5,14.1,104.8,1016.2,26.8,9.2,161.4,13.9,6.0,07:11:42,17:25:37,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-20,0,2,31,34,0,0,91,206,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,Monday,12,2010,Dec-2010,Winter,0,0,75.6,56.0,65.4,75.6,56.0,65.4,59.5,82.2,0.0,0,0.0,none,0.0,0.0,22.1,15.4,168.9,1013.2,79.4,7.3,140.4,12.1,6.0,07:12:14,17:26:04,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-21,0,1,27,33,0,0,73,232,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,404,Tuesday,12,2010,Dec-2010,Winter,0,0,79.2,66.0,70.7,79.2,66.0,70.7,64.2,81.4,0.0,0,0.0,none,0.0,0.0,24.1,13.7,219.7,1015.0,57.3,5.9,156.0,13.4,6.0,07:12:45,17:26:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-22,0,0,26,32,0,0,103,189,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,384,Wednesday,12,2010,Dec-2010,Winter,0,0,72.7,64.8,67.9,72.7,64.8,67.9,62.6,83.5,0.0,0,0.0,none,0.0,0.0,19.5,9.7,300.2,1019.9,91.4,5.2,147.8,12.8,6.0,07:13:15,17:27:04,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-23,0,3,26,24,0,0,85,235,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402,Thursday,12,2010,Dec-2010,Winter,0,0,63.6,55.4,58.9,63.6,55.4,58.9,46.2,63.0,0.0,0,0.0,none,0.0,0.0,16.1,11.8,87.2,1021.8,87.6,8.6,132.9,11.3,6.0,07:13:43,17:27:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-24,0,3,26,37,0,0,82,171,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,Friday,12,2010,Dec-2010,Winter,0,0,66.5,46.0,56.3,66.5,38.6,56.0,48.6,75.7,0.437,100,25.0,rain,0.0,0.0,39.4,18.6,81.6,1017.5,81.1,7.3,128.2,11.1,6.0,07:14:10,17:28:08,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-25,0,3,12,23,0,0,56,91,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,Saturday,12,2010,Dec-2010,Winter,1,1,45.1,37.8,41.8,38.3,28.5,33.2,33.1,72.1,0.001,100,4.17,rain,0.0,0.0,34.0,25.8,346.4,1023.6,97.2,8.3,165.8,14.1,7.0,07:14:36,17:28:43,0.66,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-26,0,1,17,34,0,0,37,130,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,Sunday,12,2010,Dec-2010,Winter,0,1,47.1,32.1,39.5,44.2,24.5,34.8,24.9,56.8,0.0,0,0.0,none,0.0,0.0,17.2,13.8,350.0,1027.1,2.2,9.1,176.1,15.2,7.0,07:15:00,17:29:18,0.69,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-27,0,0,17,27,0,0,75,174,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,Monday,12,2010,Dec-2010,Winter,0,0,50.2,35.6,44.1,50.2,29.2,39.3,35.3,71.4,0.0,0,0.0,none,0.0,0.0,26.0,18.3,98.9,1025.1,60.8,9.2,155.6,13.4,6.0,07:15:23,17:29:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-28,0,5,25,29,0,0,64,155,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,318,Tuesday,12,2010,Dec-2010,Winter,0,0,64.0,51.4,58.4,64.0,51.4,58.4,51.2,77.2,0.0,0,0.0,none,0.0,0.0,26.0,17.6,128.5,1020.2,91.4,9.4,86.8,7.3,4.0,07:15:45,17:30:32,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-29,0,1,19,17,0,0,78,141,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,Wednesday,12,2010,Dec-2010,Winter,0,0,62.9,56.9,59.6,62.9,56.9,59.6,56.4,89.3,1.855,100,50.0,rain,0.0,0.0,25.3,14.6,138.8,1009.6,89.2,5.8,56.0,4.8,2.0,07:16:05,17:31:11,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-30,0,2,32,33,0,0,77,191,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,357,Thursday,12,2010,Dec-2010,Winter,0,0,72.1,58.3,66.7,72.1,58.3,66.7,64.3,92.5,0.004,100,4.17,rain,0.0,0.0,31.1,18.9,160.5,1004.2,97.9,3.4,122.7,10.6,5.0,07:16:23,17:31:51,0.84,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-12-31,0,0,26,38,0,0,66,166,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,320,Friday,12,2010,Dec-2010,Winter,1,0,74.0,62.7,68.2,74.0,62.7,68.2,59.9,77.3,0.0,0,0.0,none,0.0,0.0,23.0,16.0,66.6,1006.3,87.2,5.7,101.0,8.5,4.0,07:16:40,17:32:32,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-01,0,9,25,79,0,0,67,202,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,408,Saturday,1,2011,Jan-2011,Winter,1,1,61.4,46.5,56.2,61.4,40.4,55.8,23.1,28.3,0.0,0,0.0,none,0.0,0.0,30.0,20.5,357.3,1017.5,37.6,9.4,168.4,14.6,7.0,07:16:56,17:33:14,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-02,0,3,12,35,0,0,43,139,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,Sunday,1,2011,Jan-2011,Winter,0,1,55.7,37.7,46.4,55.7,29.9,43.1,21.2,38.1,0.0,0,0.0,none,0.0,0.0,19.5,12.5,29.1,1026.0,2.9,9.3,175.7,15.2,7.0,07:17:10,17:33:56,0.94,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-03,0,2,28,17,0,0,68,176,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,Monday,1,2011,Jan-2011,Winter,0,0,59.3,40.9,50.2,59.3,35.8,48.5,38.4,64.6,0.0,0,0.0,none,0.0,0.0,20.8,14.2,106.6,1022.1,39.2,9.2,162.9,14.1,6.0,07:17:22,17:34:40,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-04,0,4,23,19,0,0,85,179,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,341,Tuesday,1,2011,Jan-2011,Winter,0,0,66.3,51.9,59.0,66.3,51.9,59.0,56.3,91.4,0.194,100,25.0,rain,0.0,0.0,16.1,12.3,105.5,1017.2,95.6,3.9,100.8,8.8,4.0,07:17:33,17:35:24,0.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-05,0,2,11,22,0,0,84,177,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,Wednesday,1,2011,Jan-2011,Winter,0,0,70.2,58.6,65.1,70.2,58.6,65.1,52.2,68.9,0.066,100,12.5,rain,0.0,0.0,21.9,10.3,296.0,1013.9,55.3,6.1,145.3,12.4,6.0,07:17:42,17:36:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-06,0,0,23,28,0,0,72,170,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,Thursday,1,2011,Jan-2011,Winter,0,0,64.8,47.9,56.2,64.8,43.8,55.4,31.1,40.1,0.0,0,0.0,none,0.0,0.0,0.0,10.4,326.0,1016.9,7.2,9.0,170.4,14.7,7.0,07:17:49,17:36:56,0.08,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-07,0,0,29,32,0,0,102,174,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378,Friday,1,2011,Jan-2011,Winter,0,0,71.6,49.2,59.9,71.6,44.6,59.4,36.9,43.9,0.0,0,0.0,none,0.0,0.0,20.8,11.6,257.3,1011.2,8.6,9.4,163.2,14.0,6.0,07:17:55,17:37:42,0.11,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-08,0,1,33,49,0,0,52,195,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,Saturday,1,2011,Jan-2011,Winter,0,1,64.5,49.6,56.4,64.5,46.2,56.0,33.7,43.9,0.0,0,0.0,none,0.0,0.0,19.5,16.4,58.3,1011.2,17.4,9.3,167.7,14.4,7.0,07:18:00,17:38:30,0.14,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-09,0,5,12,38,0,0,50,157,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,Sunday,1,2011,Jan-2011,Winter,0,1,55.5,41.5,47.1,55.5,34.2,43.7,41.1,80.6,0.601,100,29.17,rain,0.0,0.0,31.9,27.7,54.2,1009.0,99.6,6.9,93.2,7.9,5.0,07:18:02,17:39:18,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-10,0,4,27,21,0,0,86,171,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,344,Monday,1,2011,Jan-2011,Winter,0,0,43.2,39.6,40.9,41.5,30.3,36.2,37.5,87.8,0.0,0,0.0,none,0.0,0.0,26.1,19.1,11.0,1017.6,100.0,7.1,162.2,14.2,7.0,07:18:03,17:40:06,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-11,0,4,15,12,0,0,90,191,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,Tuesday,1,2011,Jan-2011,Winter,0,0,46.8,34.2,39.7,40.6,22.2,31.3,24.0,55.7,0.0,0,0.0,none,0.0,0.0,31.5,22.8,343.6,1031.3,52.5,9.4,175.8,15.1,7.0,07:18:02,17:40:55,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-12,0,1,24,14,0,0,90,195,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,Wednesday,1,2011,Jan-2011,Winter,0,0,45.1,28.5,36.4,40.7,19.0,29.5,14.4,42.1,0.0,0,0.0,none,0.0,0.0,19.5,13.4,351.7,1037.1,51.7,9.3,171.2,14.7,6.0,07:18:00,17:41:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-13,0,3,19,23,0,0,68,185,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,329,Thursday,1,2011,Jan-2011,Winter,0,0,39.4,32.4,35.9,39.4,23.6,31.1,16.0,43.9,0.0,0,0.0,none,0.0,0.0,19.5,12.6,51.5,1034.9,92.6,9.1,147.5,12.9,5.0,07:17:56,17:42:35,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-14,0,2,33,25,0,0,85,221,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395,Friday,1,2011,Jan-2011,Winter,0,0,53.5,39.5,45.6,53.5,34.9,43.2,32.5,60.5,0.0,0,0.0,none,0.0,0.0,25.3,20.2,93.1,1027.0,99.9,9.0,119.5,10.1,5.0,07:17:50,17:43:25,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-15,0,2,20,43,0,0,57,201,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,361,Saturday,1,2011,Jan-2011,Winter,0,1,62.7,48.4,54.7,62.7,43.7,54.0,49.1,81.6,0.004,100,16.67,rain,0.0,0.0,19.5,13.3,99.4,1022.1,92.2,8.2,104.9,9.1,4.0,07:17:43,17:44:16,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-16,0,4,34,39,0,0,40,133,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,Sunday,1,2011,Jan-2011,Winter,0,1,59.4,57.4,57.7,59.4,57.4,57.7,56.5,95.9,0.695,100,70.83,rain,0.0,0.0,30.0,17.3,153.3,1014.7,96.9,5.3,61.6,5.4,2.0,07:17:34,17:45:07,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-17,0,0,22,22,0,0,53,163,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,Monday,1,2011,Jan-2011,Winter,1,0,59.1,48.6,51.8,59.1,45.7,51.3,49.0,90.8,0.011,100,8.33,rain,0.0,0.0,17.2,12.1,247.8,1009.2,74.4,4.3,147.6,12.8,6.0,07:17:23,17:45:58,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-18,0,0,21,24,0,0,59,164,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,Tuesday,1,2011,Jan-2011,Winter,0,0,62.7,51.7,55.9,62.7,51.7,55.9,52.2,87.6,0.009,100,8.33,rain,0.0,0.0,22.2,16.7,343.6,1009.9,74.3,5.3,166.5,14.3,6.0,07:17:11,17:46:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-19,0,0,19,47,0,0,84,197,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,Wednesday,1,2011,Jan-2011,Winter,0,0,61.0,44.7,52.5,61.0,38.7,51.0,46.1,79.8,0.0,0,0.0,none,0.0,0.0,19.5,13.6,99.2,1015.9,25.0,6.9,184.4,16.0,7.0,07:16:57,17:47:41,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-20,0,5,19,12,0,0,101,205,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,366,Thursday,1,2011,Jan-2011,Winter,0,0,64.4,34.2,51.0,64.4,23.7,47.5,46.6,85.0,0.001,100,4.17,rain,0.0,0.0,33.5,23.7,337.1,1015.1,95.7,7.1,86.3,7.4,3.0,07:16:42,17:48:33,0.53,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
2011-01-21,0,0,21,25,0,0,77,199,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,Friday,1,2011,Jan-2011,Winter,0,0,47.4,32.3,37.8,45.7,22.1,32.4,26.5,64.5,0.0,0,0.0,none,0.0,0.0,25.9,15.2,343.8,1018.9,53.3,9.1,191.9,16.6,7.0,07:16:24,17:49:25,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-22,0,2,23,33,0,0,50,189,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,332,Saturday,1,2011,Jan-2011,Winter,0,1,57.7,35.2,44.8,57.7,27.5,42.1,29.4,56.9,0.0,0,0.0,none,0.0,0.0,25.3,16.2,194.0,1017.2,0.9,9.2,195.4,16.9,7.0,07:16:06,17:50:17,0.6,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-23,0,5,21,24,0,0,37,136,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,Sunday,1,2011,Jan-2011,Winter,0,1,62.6,43.8,53.4,62.6,39.4,52.1,45.7,75.7,0.012,100,4.17,rain,0.0,0.0,21.5,15.5,105.8,1015.5,82.4,9.0,132.6,11.6,6.0,07:15:45,17:51:09,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-24,0,3,19,11,0,0,70,165,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,Monday,1,2011,Jan-2011,Winter,0,0,53.6,48.6,51.2,53.6,42.7,50.6,50.3,96.8,1.684,100,100.0,rain,0.0,0.0,23.0,18.5,7.4,1014.3,100.0,3.0,60.8,5.3,2.0,07:15:23,17:52:02,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-25,0,2,21,15,0,0,80,164,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,Tuesday,1,2011,Jan-2011,Winter,0,0,57.5,46.6,50.2,57.5,41.4,47.4,39.4,70.4,0.024,100,12.5,rain,0.0,0.0,23.2,17.3,337.7,1016.0,47.8,7.8,177.3,15.3,7.0,07:15:00,17:52:54,0.71,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-26,0,2,12,18,0,0,69,186,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,Wednesday,1,2011,Jan-2011,Winter,0,0,60.8,40.9,49.8,60.8,36.6,47.6,30.1,48.9,0.0,0,0.0,none,0.0,0.0,0.0,10.4,354.5,1021.8,3.5,9.2,201.5,17.5,7.0,07:14:34,17:53:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-27,0,1,11,23,0,0,75,163,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,Thursday,1,2011,Jan-2011,Winter,0,0,66.2,41.5,53.7,66.2,38.4,52.2,33.7,50.3,0.0,0,0.0,none,0.0,0.0,18.3,11.6,252.3,1021.9,7.5,9.5,194.6,16.8,7.0,07:14:08,17:54:38,0.78,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-28,0,0,28,27,0,0,69,175,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,331,Friday,1,2011,Jan-2011,Winter,0,0,71.9,47.8,59.1,71.9,42.0,57.7,36.3,44.9,0.0,0,0.0,none,0.0,0.0,23.0,15.7,234.1,1019.0,4.1,9.4,200.0,17.4,7.0,07:13:40,17:55:30,0.81,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-29,0,2,25,27,0,0,53,144,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,Saturday,1,2011,Jan-2011,Winter,0,1,71.9,55.3,63.3,71.9,55.3,63.3,55.0,74.9,0.0,0,0.0,none,0.0,0.0,23.9,15.5,178.8,1016.9,54.3,9.3,125.0,10.7,5.0,07:13:10,17:56:22,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
2011-01-30,0,3,39,36,0,0,34,151,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,Sunday,1,2011,Jan-2011,Winter,0,1,68.6,57.4,63.8,68.6,57.4,63.8,60.3,88.7,0.036,100,25.0,rain,0.0,0.0,21.5,13.2,164.9,1015.2,48.7,8.8,95.3,8.3,4.0,07:12:39,17:57:13,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-01-31,0,2,30,21,0,0,67,187,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,352,Monday,1,2011,Jan-2011,Winter,0,0,74.1,56.1,62.7,74.1,56.1,62.7,58.9,88.3,0.001,100,4.17,rain,0.0,0.0,21.9,14.4,127.8,1013.9,94.3,6.3,173.0,15.0,6.0,07:12:06,17:58:05,0.92,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-02-01,0,6,22,21,0,0,77,200,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,Tuesday,2,2011,Feb-2011,Winter,0,0,68.3,25.2,44.1,68.3,11.1,36.4,37.6,78.4,0.194,100,16.67,rain,0.0,0.0,45.6,29.3,296.4,1012.8,60.3,6.5,189.8,16.3,8.0,07:11:32,17:58:56,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-02-02,0,4,16,15,0,0,50,127,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,Wednesday,2,2011,Feb-2011,Winter,0,0,32.8,20.0,27.3,24.3,3.9,15.3,12.5,54.1,0.0,0,0.0,none,0.0,0.0,29.0,22.3,318.7,1028.7,57.2,9.0,173.7,15.0,7.0,07:10:56,17:59:47,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-02-03,0,2,18,22,0,0,59,133,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,Thursday,2,2011,Feb-2011,Winter,0,0,32.5,27.1,30.5,25.1,15.0,20.8,17.3,57.7,0.0,0,0.0,none,0.0,0.0,34.4,16.8,324.1,1028.4,98.9,8.8,56.5,5.0,2.0,07:10:19,18:00:38,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-02-04,0,2,17,27,0,0,25,107,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,Friday,2,2011,Feb-2011,Winter,0,0,32.1,26.9,29.1,32.1,26.9,29.1,24.3,82.6,0.035,100,25.0,"rain,snow",0.0,0.0,23.0,2.1,345.0,1022.7,78.5,6.8,170.6,14.7,7.0,07:09:41,18:01:29,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2011-02-05,0,0,19,31,0,0,50,165,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,308,Saturday,2,2011,Feb-2011,Winter,0,1,57.6,28.1,42.6,57.6,26.2,41.3,23.7,51.7,0.0,0,0.0,none,0.0,0.0,23.0,11.3,227.7,1015.4,0.8,9.2,220.1,19.1,8.0,07:09:01,18:02:19,0.09,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
